id,throughput_mbps,latency_ms,jitter_ms,packet_loss_pct,avg_packet_size_B,burst_ratio,flow_duration_s,signal_strength_dBm,packets_per_second,retransmission_rate,traffic_class
3212,0.0095,116.128,5.7172,3.0183,66.2821,0.1128,3.4223,-86.0626,19.5763,0.8794,IoT_Sensor
3213,89.9961,19.4156,1.4682,0.3912,1508.7455,0.6831,293.7128,-79.2801,1730.0546,0.0794,Video_Streaming
3214,0.007,99.8679,10.0114,2.8421,63.4522,0.1359,2.4382,-89.0839,1.6906,0.9595,IoT_Sensor
3215,4.5999,15.2929,1.5607,0.2281,206.4938,0.5759,511.3188,-68.8419,4.4193,0.2287,Online_Gaming
3216,18.4891,17.3671,2.6316,0.0943,1467.7468,0.7957,63.3325,-71.1033,1141.4647,0.0064,File_Transfer
3217,91.5164,10.6908,1.5349,0.635,1540.9906,0.6367,230.286,-71.3004,85.9417,0.3653,Video_Streaming
3218,75.9309,25.86,3.3184,0.0716,1515.4482,0.9081,58.2779,-66.9216,478.488,0.0,File_Transfer
3219,81.5713,11.5516,3.0584,0.1588,1437.2254,0.9301,37.8503,-70.4352,435.4534,0.0,File_Transfer
3220,4.3175,48.259,2.5994,1.2263,759.9627,0.3471,27.4225,-75.6743,38.8092,0.5451,Web_Browsing
3221,2.3204,45.0715,7.908,1.1334,1162.9509,0.1707,24.3319,-63.4471,193.0292,0.4855,Web_Browsing
3222,3.4757,6.0493,2.0406,0.3888,1057.5762,0.5215,1797.2339,-63.2889,1.6868,0.1741,Video_Conferencing
3223,0.0076,144.5023,11.7667,2.4979,63.1178,0.1052,3.9839,-89.511,4.7072,0.8879,IoT_Sensor
3224,89.4463,15.8197,2.0853,0.7798,1449.3432,0.6,179.1171,-66.4069,215.0992,0.3944,Video_Streaming
3225,5.416,28.9337,3.1633,0.9372,697.53,0.2668,24.1725,-83.5676,36.3714,0.5284,Web_Browsing
3226,2.2069,19.2281,1.6871,0.4299,210.455,0.494,329.6333,-67.5206,18.1517,0.1486,Online_Gaming
3227,0.0149,141.3362,13.7603,3.5382,62.8992,0.1211,13.8123,-77.4573,4.1231,1.0,IoT_Sensor
3228,2.9877,16.1951,1.1022,0.214,144.1052,0.5024,639.3959,-73.8016,1.4128,0.2607,Online_Gaming
3229,4.4499,25.5013,2.8662,0.3765,762.151,0.5286,1841.4505,-66.85,165.3126,0.1476,Video_Conferencing
3230,0.0526,45.7278,6.6985,0.8667,671.0086,0.4138,19.1392,-78.1951,26.9887,0.3585,Web_Browsing
3231,80.3427,24.5797,2.1364,0.6112,1278.7632,0.839,316.8724,-83.8598,2794.2622,0.5111,Video_Streaming
3232,4.6368,33.0648,2.8672,0.493,911.8254,0.5156,1593.2917,-65.9454,18.9492,0.1023,Video_Conferencing
3233,85.9982,25.9382,2.3356,0.1315,1497.6665,0.6019,344.5563,-70.1321,583.8825,0.1906,Video_Streaming
3234,31.3683,28.2785,2.7004,0.1135,1568.8438,0.8909,105.3279,-66.0604,11.191,0.1298,File_Transfer
3235,2.6252,26.3248,1.7338,0.2221,811.9878,0.5941,1770.4238,-72.385,15.0913,0.1116,Video_Conferencing
3236,0.0656,12.1449,0.8904,0.1375,179.4625,0.21,57.4933,-77.1083,11.8646,0.1343,VoIP
3237,110.8115,8.4019,1.654,0.5939,1530.4514,0.6754,266.3461,-73.1332,2319.7446,0.3772,Video_Streaming
3238,4.1802,33.5048,1.3167,0.4488,1104.1627,0.5036,1713.2252,-68.2365,25.9015,0.1567,Video_Conferencing
3239,81.9184,14.3029,1.4176,0.3511,1397.2567,0.8974,395.8217,-70.6776,491.2365,0.2876,Video_Streaming
3240,0.0138,182.6698,12.245,3.1485,59.3533,0.086,12.207,-85.8226,32.7108,1.0,IoT_Sensor
3241,53.0193,21.6829,2.0126,0.5917,1481.9448,0.6853,310.2391,-70.9104,279.6255,0.3762,Video_Streaming
3242,1.5199,8.9264,2.4607,0.2757,125.8918,0.6065,698.9175,-66.15,7.6378,0.1371,Online_Gaming
3243,5.5828,10.7728,2.4513,0.2437,966.9769,0.5751,1507.3041,-61.0565,71.6098,0.2767,Video_Conferencing
3244,91.698,21.8964,2.656,0.2845,1422.7163,0.7004,406.2906,-73.6697,1754.932,0.1813,Video_Streaming
3245,0.008,81.6749,10.0733,3.8579,85.8795,0.1018,8.1788,-92.7467,2.1361,0.8919,IoT_Sensor
3246,0.0204,116.7111,6.4457,0.0,48.896,0.1017,7.1296,-74.18,4.7903,1.0,IoT_Sensor
3247,3.4947,14.1315,2.0103,0.3647,220.1555,0.4552,720.0397,-64.8368,24.2866,0.1615,Online_Gaming
3248,0.0114,97.8382,11.481,3.2033,81.2953,0.0778,11.5518,-84.2482,9.0191,1.0,IoT_Sensor
3249,0.015,19.9807,10.431,2.2664,44.7261,0.0857,13.5247,-86.4294,3.3939,0.9528,IoT_Sensor
3250,2.6346,15.472,0.9202,0.3825,216.391,0.5323,489.3145,-64.1864,10.8827,0.0771,Online_Gaming
3251,2.914,9.3816,0.8218,0.124,197.1837,0.3925,625.3183,-69.6672,15.4252,0.0,Online_Gaming
3252,3.7994,31.1265,4.6187,0.8678,1026.6382,0.3372,18.8559,-66.0264,64.8928,0.7047,Web_Browsing
3253,7.1428,44.7331,5.6905,0.1901,993.1241,0.3892,28.8815,-67.4465,26.5576,0.6489,Web_Browsing
3254,4.3884,29.7744,1.5788,0.4121,898.5847,0.5721,2446.4326,-65.1312,4.6639,0.2533,Video_Conferencing
3255,3.5032,13.547,0.9652,0.0822,174.0602,0.5971,559.997,-65.0647,97.4518,0.0429,Online_Gaming
3256,69.4002,13.9205,2.3727,0.5788,1412.6165,0.7785,401.5389,-74.4637,28.9284,0.2705,Video_Streaming
3257,0.0101,112.6854,14.0549,1.4232,45.6908,0.0625,6.208,-77.1802,2.4136,0.951,IoT_Sensor
3258,3.9695,24.8881,0.9578,0.4577,1176.2552,0.6539,1819.7369,-62.8168,22.0182,0.2656,Video_Conferencing
3259,1.4293,38.5777,4.4465,0.8826,1073.7255,0.4417,29.4106,-68.6134,27.5248,0.3708,Web_Browsing
3260,56.6665,41.5804,2.4208,0.062,1522.3015,0.8231,77.6282,-75.0613,127.4487,0.1073,File_Transfer
3261,3.9589,27.0018,2.4155,0.4416,1135.3041,0.7564,2338.8028,-74.4298,2.8167,0.2964,Video_Conferencing
3262,3.3737,14.1739,1.0572,0.3694,247.2249,0.5134,519.3647,-72.8363,8.3897,0.1264,Online_Gaming
3263,0.0219,132.2772,7.1001,0.4887,67.5135,0.1056,11.4114,-94.3483,0.0648,1.0,IoT_Sensor
3264,0.0673,8.765,0.6144,0.4899,161.5606,0.2926,117.9711,-68.6498,1.2191,0.1424,VoIP
3265,4.8009,27.8178,1.5712,0.3926,895.9113,0.5626,2030.3629,-70.9899,65.2101,0.1201,Video_Conferencing
3266,88.7355,7.5965,2.2383,0.4075,1497.8593,0.5672,273.3414,-74.9627,667.5654,0.2107,Video_Streaming
3267,3.8525,57.1898,4.389,0.6531,1018.9097,0.3836,29.7642,-77.4808,136.8131,0.4172,Web_Browsing
3268,4.6961,19.4613,1.6109,0.0,878.662,0.4639,1676.9552,-66.9291,22.6884,0.0,Video_Conferencing
3269,0.0048,69.9481,11.5172,1.8437,84.3542,0.0749,7.1423,-85.8275,28.0499,1.0,IoT_Sensor
3270,2.8521,32.5418,2.207,0.485,762.8613,0.4311,2317.9035,-68.1595,57.9597,0.0787,Video_Conferencing
3271,0.0073,63.1884,12.0667,1.0915,63.5166,0.0833,12.3716,-74.8939,20.257,0.9421,IoT_Sensor
3272,4.6147,49.4197,6.2635,0.6655,881.3138,0.558,15.6695,-79.9826,6.3407,0.5586,Web_Browsing
3273,35.4039,25.7167,3.0048,0.1201,1406.5107,0.8589,50.0408,-83.1705,78.6723,0.1677,File_Transfer
3274,77.7375,22.069,2.2515,0.0627,1315.468,0.8352,170.8581,-66.2989,12.6238,0.2319,Video_Streaming
3275,0.1423,6.7057,0.9443,0.1788,143.3955,0.3321,133.3875,-74.4879,4.7062,0.008,VoIP
3276,0.1628,10.7385,0.5386,0.0961,190.3453,0.2469,126.4905,-75.3182,9.6759,0.2062,VoIP
3277,45.2072,26.6466,3.9958,0.0665,1445.2757,0.9307,72.1975,-71.1578,669.1709,0.0293,File_Transfer
3278,1.951,43.4983,3.3118,1.1483,929.7075,0.2263,30.5771,-67.0434,23.9415,0.5418,Web_Browsing
3279,5.5471,20.3451,1.5209,0.3402,130.8626,0.5491,641.2454,-64.6376,18.5337,0.1094,Online_Gaming
3280,2.8073,36.0546,1.7348,0.392,1059.9705,0.5442,1976.0679,-62.6801,12.4862,0.0647,Video_Conferencing
3281,29.3216,27.1187,3.5372,0.0211,1547.5109,0.8217,105.0922,-72.3651,100.0128,0.0,File_Transfer
3282,69.4222,41.1694,3.6053,0.0775,1576.4462,0.8212,38.5125,-73.587,726.1867,0.0,File_Transfer
3283,5.5449,73.2902,5.1956,0.886,1022.9093,0.4753,24.2444,-69.1107,38.0942,0.4534,Web_Browsing
3284,71.4561,19.8601,1.6352,0.5027,1550.1236,0.6554,300.4041,-69.1161,1900.7895,0.2785,Video_Streaming
3285,3.6386,26.7562,2.1866,0.5048,1177.928,0.572,1745.6153,-67.2887,29.5805,0.0974,Video_Conferencing
3286,28.4391,34.2449,0.8822,0.0651,1528.8681,0.8993,90.1708,-60.2431,608.525,0.0806,File_Transfer
3287,3.119,32.8682,2.6569,0.3073,756.8188,0.5335,1949.2465,-67.7891,0.3636,0.1964,Video_Conferencing
3288,0.0981,10.0892,1.003,0.3233,157.4731,0.2179,124.5143,-75.0343,4.8379,0.1594,VoIP
3289,3.1891,45.1736,4.0346,0.848,796.8527,0.4395,11.4278,-62.003,124.2192,0.5788,Web_Browsing
3290,116.3975,21.6552,1.7533,0.7714,1436.9706,0.885,327.7431,-64.4583,710.2889,0.1413,Video_Streaming
3291,68.0007,21.2439,1.4093,0.8557,1427.682,0.8665,254.9581,-63.9002,1243.0261,0.2457,Video_Streaming
3292,50.6175,39.3624,2.5169,0.057,1596.0581,1.0,45.5209,-74.2017,577.7516,0.0204,File_Transfer
3293,0.0613,15.329,1.4054,0.3619,193.6453,0.3543,105.518,-83.8231,1.9465,0.0,VoIP
3294,95.5293,26.5178,2.6109,0.3269,1514.9377,0.6761,243.6262,-78.0943,133.0528,0.196,Video_Streaming
3295,68.918,16.6929,2.8886,0.4259,1592.5013,0.6161,280.0442,-67.5482,208.8915,0.3207,Video_Streaming
3296,0.0823,5.6555,1.3866,0.2645,187.6489,0.2015,133.6665,-75.4599,21.4166,0.0,VoIP
3297,3.2523,30.8203,1.4767,0.4114,1140.9406,0.6069,1417.1538,-71.2382,101.4245,0.2408,Video_Conferencing
3298,66.5803,19.195,1.0728,0.1078,1437.0496,0.95,37.8006,-75.3073,200.9138,0.0,File_Transfer
3299,3.964,11.7945,0.8626,0.2582,171.1562,0.4964,635.3867,-62.0701,9.8517,0.1485,Online_Gaming
3300,0.0,11.9031,0.6563,0.3541,176.4085,0.2559,128.3594,-82.3579,24.2181,0.1283,VoIP
3301,2.8534,31.711,2.9085,0.3363,671.6907,0.6317,2194.2601,-67.4304,2.5358,0.4088,Video_Conferencing
3302,0.0056,99.1832,5.4088,1.5429,70.49,0.0791,11.2734,-85.8078,29.637,0.9843,IoT_Sensor
3303,3.5238,25.9642,1.8082,0.3795,920.2729,0.6219,1964.9249,-63.3917,91.6215,0.3707,Video_Conferencing
3304,45.5027,30.0625,3.9493,0.1439,1509.5935,0.8936,59.3647,-71.225,118.0159,0.234,File_Transfer
3305,0.0151,71.9222,8.4888,1.0007,95.6699,0.0708,7.5229,-83.2298,15.0928,1.0,IoT_Sensor
3306,1.7012,58.3154,4.2269,0.7702,748.0857,0.4544,32.2445,-77.0724,35.1197,0.4184,Web_Browsing
3307,6.1195,27.0569,7.5777,0.0088,1018.6468,0.4253,20.0285,-67.6378,87.3276,0.3185,Web_Browsing
3308,0.1266,8.8424,0.9647,0.2089,156.816,0.3576,130.089,-76.4839,0.916,0.1051,VoIP
3309,5.1514,32.7819,1.9828,0.3554,953.1805,0.6256,1674.9469,-70.2847,37.3728,0.2403,Video_Conferencing
3310,4.3647,14.4131,1.5554,0.3261,166.4625,0.4518,466.6754,-63.9014,44.2321,0.3396,Online_Gaming
3311,4.226,14.0299,0.9177,0.2395,228.4053,0.4421,712.6219,-67.4346,11.0995,0.1706,Online_Gaming
3312,27.1804,15.466,2.2715,0.055,1548.3173,0.9341,16.495,-67.4567,744.0089,0.0423,File_Transfer
3313,106.8257,26.3849,2.1077,0.496,1587.8379,0.755,304.0309,-70.8019,1045.0872,0.3883,Video_Streaming
3314,0.0033,123.6886,10.7496,1.3217,74.7869,0.0884,10.9549,-85.1725,13.7407,1.0,IoT_Sensor
3315,0.0065,161.4252,7.7183,3.3786,66.8131,0.0965,11.7098,-91.0445,2.8656,0.9861,IoT_Sensor
3316,54.9472,20.0425,1.0395,0.1577,1486.9761,0.503,278.4836,-65.5132,640.8785,0.402,Video_Streaming
3317,1.9828,56.1863,6.5406,0.7893,663.0263,0.4221,34.0592,-75.1236,5.2254,0.561,Web_Browsing
3318,72.9076,42.3701,4.2399,0.1616,1535.2892,0.9258,42.1097,-74.1149,938.1665,0.0,File_Transfer
3319,8.4161,69.8877,4.2981,0.5857,437.8732,0.4656,24.9352,-65.7665,18.0909,0.4821,Web_Browsing
3320,3.6679,19.9733,2.4308,0.4179,1023.7202,0.4825,1805.1004,-68.86,88.1854,0.2345,Video_Conferencing
3321,61.2761,17.7176,1.3266,0.6631,1442.8965,0.7221,246.2133,-75.9322,1.7753,0.3018,Video_Streaming
3322,1.5086,8.8981,1.3506,0.2242,235.0345,0.3856,631.81,-62.374,15.4377,0.1314,Online_Gaming
3323,2.9647,9.208,2.5368,0.2959,189.4371,0.3266,368.4993,-59.4471,68.1007,0.1313,Online_Gaming
3324,3.4551,24.7913,2.2342,0.472,976.479,0.5547,1729.6569,-72.2536,133.3151,0.2832,Video_Conferencing
3325,4.7894,59.0512,3.3583,0.869,564.1515,0.4064,29.6032,-64.9794,31.3699,0.5556,Web_Browsing
3326,0.0684,15.2742,1.633,0.3281,144.8994,0.3479,133.2323,-77.7966,0.624,0.1166,VoIP
3327,66.6644,18.7445,2.2909,0.8455,1357.8663,0.5668,237.5326,-70.937,1304.3425,0.2099,Video_Streaming
3328,109.4341,20.4325,1.5454,0.36,1339.1752,0.7755,358.4398,-62.8723,438.8173,0.0477,Video_Streaming
3329,3.1155,22.0533,2.1947,0.1412,1107.7204,0.6338,2107.0209,-79.6608,100.1523,0.111,Video_Conferencing
3330,83.8752,31.1961,4.4467,0.1108,1456.7494,1.0,61.6946,-78.0399,80.9303,0.0216,File_Transfer
3331,2.4231,16.4306,2.3435,0.1889,190.2463,0.4146,680.096,-68.4756,33.6681,0.1054,Online_Gaming
3332,0.0637,11.5752,0.9014,0.2955,143.9721,0.1459,94.0441,-71.518,1.772,0.2451,VoIP
3333,73.6286,34.3263,2.9433,0.1044,1487.5612,0.8545,68.2447,-67.1722,9.4152,0.0,File_Transfer
3334,5.6657,25.8082,1.6,0.33,954.915,0.5801,2027.9451,-75.1635,50.1749,0.1305,Video_Conferencing
3335,3.912,30.1955,3.1176,0.2607,970.6569,0.4924,2192.8222,-62.3833,97.6314,0.1909,Video_Conferencing
3336,0.1653,10.2382,1.325,0.1233,152.5295,0.3513,110.7064,-76.687,0.8805,0.0025,VoIP
3337,10.8141,65.3735,7.5924,1.8096,931.6552,0.3099,34.3388,-77.5549,7.2698,0.5557,Web_Browsing
3338,0.0792,7.6586,1.5195,0.1563,207.154,0.2185,116.4922,-78.7753,7.6576,0.082,VoIP
3339,0.0524,4.1372,0.8249,0.168,174.9806,0.3511,167.7422,-80.9361,5.6689,0.2113,VoIP
3340,90.5562,33.4894,2.6176,0.1,1536.5239,0.8374,40.4408,-69.1461,246.7075,0.0376,File_Transfer
3341,5.4635,41.3339,6.0273,1.3348,1255.4207,0.2688,10.8957,-70.413,34.188,0.5932,Web_Browsing
3342,3.2573,34.6659,1.698,0.3315,1047.1976,0.4961,1929.5075,-67.8293,86.2268,0.1095,Video_Conferencing
3343,9.174,26.5403,7.2963,0.9849,681.046,0.4854,39.1853,-73.2809,69.2337,0.3591,Web_Browsing
3344,0.0048,56.8494,12.9005,1.5994,65.7003,0.0989,5.157,-89.5511,7.7986,1.0,IoT_Sensor
3345,68.1069,45.1951,2.5916,0.0655,1463.8649,0.9455,68.14,-75.4846,1791.401,0.0121,File_Transfer
3346,0.0097,109.7406,8.1933,2.3371,59.6525,0.113,9.8419,-84.2507,9.8836,1.0,IoT_Sensor
3347,0.0096,125.7771,14.1766,1.5797,61.0653,0.0925,13.2223,-81.8212,29.8728,1.0,IoT_Sensor
3348,4.7293,54.4071,2.1377,1.6594,754.1643,0.5905,19.4586,-72.5772,141.1591,0.4949,Web_Browsing
3349,0.1141,8.5492,1.1718,0.1852,135.8345,0.2943,68.5958,-86.2227,7.4855,0.0444,VoIP
3350,4.2565,24.3489,1.3984,0.7227,1010.1817,0.6273,2533.6145,-74.0836,16.0736,0.3091,Video_Conferencing
3351,4.3387,24.2761,2.0928,0.5616,1056.2932,0.6646,1663.1573,-68.512,10.6252,0.1757,Video_Conferencing
3352,79.2739,25.2961,2.2741,0.5469,1324.9275,0.7719,289.25,-73.1929,1111.9537,0.3474,Video_Streaming
3353,0.1888,10.5821,1.4211,0.1586,156.0714,0.3103,111.4842,-77.1632,23.0128,0.0762,VoIP
3354,1.8315,12.0608,1.6983,0.3241,260.4155,0.5543,621.5512,-73.476,54.8514,0.1322,Online_Gaming
3355,82.2271,21.3907,1.8467,0.7602,1267.7804,0.695,300.6148,-75.9529,976.4419,0.3739,Video_Streaming
3356,5.2433,27.4856,2.2757,0.3207,891.7817,0.4999,2039.6462,-69.4398,112.456,0.1897,Video_Conferencing
3357,4.1424,15.0121,1.1686,0.0493,151.6216,0.6007,609.4738,-62.611,128.558,0.0849,Online_Gaming
3358,1.9331,15.1967,1.9923,0.4624,935.5494,0.6311,1283.8131,-70.5441,59.9534,0.0937,Video_Conferencing
3359,3.2685,65.9807,2.4261,1.0545,646.8155,0.3316,41.4595,-71.7647,23.6406,0.5375,Web_Browsing
3360,0.0149,72.0193,14.343,1.5821,29.0103,0.0996,15.1492,-72.7209,3.9307,1.0,IoT_Sensor
3361,0.0069,125.8094,5.6572,1.7055,71.8161,0.1214,6.9877,-66.2216,3.4853,1.0,IoT_Sensor
3362,0.1007,7.5263,0.9699,0.2644,152.8593,0.3426,148.0978,-76.6422,4.0296,0.0039,VoIP
3363,8.5416,45.99,7.3729,1.2478,827.3373,0.3352,35.7367,-72.3722,53.73,0.4371,Web_Browsing
3364,0.0101,63.2002,19.1528,3.474,28.2151,0.0856,14.0561,-86.8432,0.0003,0.9843,IoT_Sensor
3365,44.4373,16.725,4.6395,0.0964,1563.9835,0.9044,64.3559,-68.9159,690.4641,0.0305,File_Transfer
3366,1.261,17.4785,1.5731,0.4011,786.4788,0.5668,1284.4258,-64.0949,76.9771,0.2029,Video_Conferencing
3367,0.0,9.5093,0.8748,0.1725,165.4907,0.2795,127.4456,-76.0868,27.5523,0.0303,VoIP
3368,62.6339,37.2442,1.8476,0.1134,1557.063,0.8712,54.5903,-65.909,442.2701,0.1736,File_Transfer
3369,4.1905,25.0054,1.6235,0.5198,200.3563,0.4735,804.3433,-72.9503,3.5212,0.0974,Online_Gaming
3370,0.0635,12.2383,1.2371,0.246,176.5519,0.3216,135.7492,-82.3499,11.4446,0.1671,VoIP
3371,4.3061,24.1618,3.0072,0.3658,839.9221,0.5587,1789.063,-72.5251,52.388,0.377,Video_Conferencing
3372,30.3476,18.1164,4.0111,0.0621,1529.5776,0.9538,60.8624,-82.2541,825.2685,0.0,File_Transfer
3373,3.9664,23.2228,1.7554,0.3827,688.2225,0.5814,1870.4166,-67.0939,25.0606,0.2223,Video_Conferencing
3374,53.0874,32.6278,1.9852,0.0927,1448.7557,0.8788,29.5967,-66.6712,88.9601,0.0,File_Transfer
3375,6.0295,19.1984,1.329,0.1998,807.8269,0.4933,1663.0575,-69.075,33.2528,0.1253,Video_Conferencing
3376,90.1697,22.8309,0.9098,0.3099,1246.3728,0.698,274.4349,-73.0998,106.9489,0.1952,Video_Streaming
3377,2.7373,32.8541,0.9599,0.1493,1077.4416,0.6024,1334.7401,-72.0499,133.7548,0.1325,Video_Conferencing
3378,0.0374,8.3117,0.7855,0.1057,145.863,0.2435,161.5232,-79.3916,7.9188,0.0215,VoIP
3379,9.8711,57.7348,4.1324,1.1918,922.9791,0.4342,29.9887,-67.5738,108.1636,0.7242,Web_Browsing
3380,51.0247,32.9859,2.3564,0.1049,1622.1853,0.9,96.8273,-82.2358,229.5019,0.1371,File_Transfer
3381,3.0413,28.3594,1.1215,0.5269,745.0559,0.6347,1613.8248,-67.2199,35.5915,0.1477,Video_Conferencing
3382,2.5973,14.0849,1.5059,0.2148,168.8831,0.5702,520.5639,-64.4391,58.7476,0.1539,Online_Gaming
3383,0.0112,132.0264,11.3154,1.9355,55.2494,0.1034,6.0351,-74.0767,21.7841,0.9922,IoT_Sensor
3384,6.0974,39.3786,3.6243,0.9222,485.7126,0.4518,35.7155,-70.1657,6.6035,0.3229,Web_Browsing
3385,0.0065,45.7993,8.0356,3.3878,48.0185,0.077,7.9154,-84.9236,5.034,0.9431,IoT_Sensor
3386,4.2167,23.3012,1.734,0.5988,813.1775,0.5504,1936.9671,-73.132,5.9521,0.1668,Video_Conferencing
3387,0.0481,12.2695,1.0166,0.2654,136.3302,0.3006,175.6818,-72.7968,8.6636,0.1678,VoIP
3388,4.6535,15.7442,1.9778,0.5454,1016.6749,0.5665,1785.4641,-64.36,30.1605,0.1829,Video_Conferencing
3389,0.1382,9.9054,0.8501,0.1593,131.7601,0.2564,142.3692,-80.2365,9.6819,0.2095,VoIP
3390,4.4672,8.7179,1.2922,0.3978,140.2037,0.4325,732.781,-67.7764,29.8792,0.0175,Online_Gaming
3391,4.0202,21.4062,1.781,0.207,268.775,0.4602,570.6347,-70.2194,33.5702,0.0658,Online_Gaming
3392,0.1324,6.4124,1.3474,0.0943,168.6942,0.3991,101.1865,-76.8946,1.9235,0.1504,VoIP
3393,40.6785,30.5442,4.1856,0.0779,1499.2378,0.9641,40.1191,-67.678,45.7401,0.144,File_Transfer
3394,5.0309,25.2045,2.0939,0.3344,580.3313,0.6709,2184.4283,-66.6602,34.0824,0.0615,Video_Conferencing
3395,0.0721,13.7356,0.7314,0.1828,173.9274,0.2663,94.6193,-79.7431,18.1193,0.1173,VoIP
3396,31.016,24.1445,4.6762,0.1317,1422.4554,0.9165,75.5897,-71.4556,1685.5773,0.1053,File_Transfer
3397,96.862,25.9127,2.2447,0.1671,1384.5967,0.5263,289.3138,-74.9684,1404.2461,0.3082,Video_Streaming
3398,84.1457,24.9775,3.1689,0.2909,1317.3657,0.8844,316.5382,-64.277,177.5555,0.3016,Video_Streaming
3399,0.0001,124.9074,7.504,3.4335,60.355,0.1372,5.5528,-72.8656,7.6221,0.9254,IoT_Sensor
3400,2.5817,18.561,1.6443,0.3315,194.5371,0.5029,534.1626,-63.3149,15.1527,0.1344,Online_Gaming
3401,4.3231,12.8856,0.9716,0.2652,195.6548,0.4752,507.8936,-71.1133,8.722,0.3111,Online_Gaming
3402,2.2266,30.712,1.3483,0.5704,924.4507,0.5813,1287.9269,-71.6201,94.8703,0.102,Video_Conferencing
3403,87.7799,21.8268,2.5357,0.3642,1373.8736,0.5557,351.2631,-72.3914,1350.2674,0.165,Video_Streaming
3404,74.7861,20.7906,1.7034,0.6267,1346.2806,0.8347,300.0162,-65.5829,519.1377,0.2409,Video_Streaming
3405,2.6922,12.0077,1.6812,0.4148,183.8136,0.485,715.4454,-69.6862,23.728,0.0,Online_Gaming
3406,0.0093,5.6035,0.7395,0.1114,125.1729,0.3791,151.1083,-64.8348,4.892,0.0379,VoIP
3407,4.4197,10.7737,1.3817,0.3214,211.5238,0.6909,385.6251,-72.175,11.7915,0.1551,Online_Gaming
3408,0.0484,11.6662,1.0395,0.1388,170.555,0.1996,157.2927,-76.1045,6.4845,0.2917,VoIP
3409,65.5952,17.2558,3.1201,0.0914,1466.9408,0.7884,71.2543,-78.4252,978.7373,0.1248,File_Transfer
3410,32.1863,38.8018,3.348,0.076,1561.0093,0.9207,35.8382,-64.5547,1344.9606,0.1289,File_Transfer
3411,3.3784,18.8403,2.205,0.2651,239.5407,0.5906,668.3134,-66.051,6.1271,0.1732,Online_Gaming
3412,25.5683,30.1551,1.7108,0.1465,1397.6427,0.8986,48.2702,-68.5861,65.4773,0.1333,File_Transfer
3413,0.0058,104.9981,6.2071,3.2197,67.6748,0.1135,14.2439,-93.2531,5.9795,1.0,IoT_Sensor
3414,0.1252,13.4773,0.7381,0.1612,170.3199,0.2841,130.0919,-84.5083,21.3606,0.0,VoIP
3415,93.7117,15.3673,2.2549,0.469,1237.1958,0.6458,363.5852,-72.6637,570.6425,0.326,Video_Streaming
3416,4.6639,23.8272,1.6983,0.1575,604.7753,0.5259,2247.7682,-64.8335,52.0193,0.0,Video_Conferencing
3417,0.0126,106.7986,5.9184,1.5077,62.1832,0.1211,13.6823,-85.0509,5.07,0.9706,IoT_Sensor
3418,0.143,2.8371,0.7278,0.135,156.5327,0.3319,192.6314,-77.4915,2.556,0.0052,VoIP
3419,68.3138,27.3964,2.9515,0.0346,1337.6397,0.974,255.9556,-79.2294,1424.9963,0.345,Video_Streaming
3420,0.1405,14.0822,0.5486,0.4702,170.6133,0.3311,98.0449,-79.1513,7.3492,0.0,VoIP
3421,0.0,44.2263,6.1027,1.5482,666.863,0.4149,32.2426,-75.6142,154.38,0.5608,Web_Browsing
3422,0.0653,9.7114,0.5899,0.0354,138.6733,0.2502,136.0041,-61.5916,4.2213,0.0,VoIP
3423,3.0908,13.2618,1.0723,0.6327,214.062,0.519,690.528,-67.3847,25.5768,0.3747,Online_Gaming
3424,83.9803,21.2522,3.1071,0.272,1452.5096,1.0,372.7049,-69.0203,1536.1496,0.2534,Video_Streaming
3425,5.793,56.1924,5.6262,0.9637,762.3481,0.2179,18.2308,-66.4837,11.3933,0.4874,Web_Browsing
3426,0.0339,7.9366,1.2407,0.1859,151.3424,0.3919,112.54,-75.3702,35.4784,0.0451,VoIP
3427,0.012,90.7958,13.5103,2.6191,50.8177,0.1308,5.2275,-72.1996,8.6897,1.0,IoT_Sensor
3428,0.0066,113.5198,14.6418,3.4206,32.4647,0.0954,14.0788,-88.4278,5.6349,0.8231,IoT_Sensor
3429,114.9594,15.1732,1.9949,0.4661,1404.6513,0.644,305.7417,-75.2742,225.9841,0.092,Video_Streaming
3430,86.5471,25.3756,3.6181,0.0224,1502.4222,0.9211,52.8892,-69.995,1693.2949,0.1645,File_Transfer
3431,1.5898,13.8987,1.6089,0.331,222.6074,0.6908,604.4435,-74.9648,12.1879,0.167,Online_Gaming
3432,0.073,13.8318,0.6825,0.2443,156.9505,0.2985,121.9003,-86.4735,10.2161,0.0,VoIP
3433,0.1524,12.9398,1.2828,0.0033,163.1982,0.3337,122.1359,-73.0089,17.3855,0.089,VoIP
3434,97.5371,21.682,1.6431,0.2075,1556.1187,0.7222,336.5334,-69.8587,2733.8974,0.1191,Video_Streaming
3435,2.0291,12.4587,2.4211,0.3571,218.64,0.4577,579.6652,-67.3519,43.7898,0.2326,Online_Gaming
3436,0.0114,135.6822,11.3156,2.5188,48.961,0.0831,10.7729,-95.2994,11.2829,0.9847,IoT_Sensor
3437,80.0277,18.1837,1.0858,0.6248,1497.599,0.7968,282.4936,-73.5387,140.1754,0.3587,Video_Streaming
3438,0.0142,88.7299,11.7711,3.4641,54.524,0.1066,9.4047,-88.916,12.2918,1.0,IoT_Sensor
